"Titre de tracé :  21745240"
"#","Date Heure, GMT+02:00","Temp., °C (LGR S/N: 21745240, SEN S/N: 21745240, LBL:  Petite Balme 4)","Coupleur détaché (LGR S/N: 21745240)","Coupleur attaché (LGR S/N: 21745240)","Hôte connecté (LGR S/N: 21745240)","Arrêté (LGR S/N: 21745240)","Fin de fichier (LGR S/N: 21745240)"
525,09/09/24 11:15:14 AM,1.221,,,,,
526,09/09/24 12:15:14 PM,1.221,,,,,
527,09/09/24 01:15:14 PM,1.221,,,,,
528,09/09/24 02:15:14 PM,1.330,,,,,
529,09/09/24 03:15:14 PM,1.330,,,,,
530,09/09/24 04:15:14 PM,1.330,,,,,
531,09/09/24 05:15:14 PM,1.330,,,,,
532,09/09/24 06:15:14 PM,1.330,,,,,
533,09/09/24 07:15:14 PM,1.330,,,,,
534,09/09/24 08:15:14 PM,1.330,,,,,
535,09/09/24 09:15:14 PM,1.330,,,,,
536,09/09/24 10:15:14 PM,1.330,,,,,
537,09/09/24 11:15:14 PM,1.330,,,,,
538,09/10/24 12:15:14 AM,1.330,,,,,
539,09/10/24 01:15:14 AM,1.221,,,,,
540,09/10/24 02:15:14 AM,1.330,,,,,
541,09/10/24 03:15:14 AM,1.330,,,,,
542,09/10/24 04:15:14 AM,1.221,,,,,
543,09/10/24 05:15:14 AM,1.221,,,,,
544,09/10/24 06:15:14 AM,1.221,,,,,
545,09/10/24 07:15:14 AM,1.221,,,,,
546,09/10/24 08:15:14 AM,1.221,,,,,
547,09/10/24 09:15:14 AM,1.221,,,,,
548,09/10/24 10:15:14 AM,1.221,,,,,
549,09/10/24 11:15:14 AM,1.221,,,,,
550,09/10/24 12:15:14 PM,1.221,,,,,
551,09/10/24 01:15:14 PM,1.221,,,,,
552,09/10/24 02:15:14 PM,1.221,,,,,
553,09/10/24 03:15:14 PM,1.221,,,,,
554,09/10/24 04:15:14 PM,1.221,,,,,
555,09/10/24 05:15:14 PM,1.221,,,,,
556,09/10/24 06:15:14 PM,1.221,,,,,
557,09/10/24 07:15:14 PM,1.221,,,,,
558,09/10/24 08:15:14 PM,1.221,,,,,
559,09/10/24 09:15:14 PM,1.221,,,,,
560,09/10/24 10:15:14 PM,1.221,,,,,
561,09/10/24 11:15:14 PM,1.221,,,,,
562,09/11/24 12:15:14 AM,1.221,,,,,
563,09/11/24 01:15:14 AM,1.221,,,,,
564,09/11/24 02:15:14 AM,1.221,,,,,
565,09/11/24 03:15:14 AM,1.221,,,,,
566,09/11/24 04:15:14 AM,1.221,,,,,
567,09/11/24 05:15:14 AM,1.221,,,,,
568,09/11/24 06:15:14 AM,1.221,,,,,
569,09/11/24 07:15:14 AM,1.221,,,,,
570,09/11/24 08:15:14 AM,1.221,,,,,
571,09/11/24 09:15:14 AM,1.221,,,,,
572,09/11/24 10:15:14 AM,1.221,,,,,
573,09/11/24 11:15:14 AM,1.221,,,,,
574,09/11/24 12:15:14 PM,1.221,,,,,
575,09/11/24 01:15:14 PM,1.221,,,,,
576,09/11/24 02:15:14 PM,1.221,,,,,
577,09/11/24 03:15:14 PM,1.221,,,,,
578,09/11/24 04:15:14 PM,1.221,,,,,
579,09/11/24 05:15:14 PM,1.221,,,,,
580,09/11/24 06:15:14 PM,1.221,,,,,
581,09/11/24 07:15:14 PM,1.221,,,,,
582,09/11/24 08:15:14 PM,1.221,,,,,
583,09/11/24 09:15:14 PM,1.221,,,,,
584,09/11/24 10:15:14 PM,1.221,,,,,
585,09/11/24 11:15:14 PM,1.221,,,,,
586,09/12/24 12:15:14 AM,1.330,,,,,
587,09/12/24 01:15:14 AM,1.330,,,,,
588,09/12/24 02:15:14 AM,1.330,,,,,
589,09/12/24 03:15:14 AM,1.330,,,,,
590,09/12/24 04:15:14 AM,1.221,,,,,
591,09/12/24 05:15:14 AM,1.221,,,,,
592,09/12/24 06:15:14 AM,1.221,,,,,
593,09/12/24 07:15:14 AM,1.221,,,,,
594,09/12/24 08:15:14 AM,1.221,,,,,
595,09/12/24 09:15:14 AM,1.221,,,,,
596,09/12/24 10:15:14 AM,1.221,,,,,
597,09/12/24 11:15:14 AM,1.221,,,,,
598,09/12/24 12:15:14 PM,1.221,,,,,
599,09/12/24 01:15:14 PM,1.221,,,,,
600,09/12/24 02:15:14 PM,1.221,,,,,
601,09/12/24 03:15:14 PM,1.221,,,,,
602,09/12/24 04:15:14 PM,1.221,,,,,
603,09/12/24 05:15:14 PM,1.221,,,,,
604,09/12/24 06:15:14 PM,1.221,,,,,
605,09/12/24 07:15:14 PM,1.221,,,,,
606,09/12/24 08:15:14 PM,1.112,,,,,
607,09/12/24 09:15:14 PM,1.112,,,,,
608,09/12/24 10:15:14 PM,1.112,,,,,
609,09/12/24 11:15:14 PM,1.112,,,,,
610,09/13/24 12:15:14 AM,1.112,,,,,
611,09/13/24 01:15:14 AM,1.112,,,,,
612,09/13/24 02:15:14 AM,1.112,,,,,
613,09/13/24 03:15:14 AM,1.112,,,,,
614,09/13/24 04:15:14 AM,1.112,,,,,
615,09/13/24 05:15:14 AM,1.112,,,,,
616,09/13/24 06:15:14 AM,1.112,,,,,
617,09/13/24 07:15:14 AM,1.112,,,,,
618,09/13/24 08:15:14 AM,1.112,,,,,
619,09/13/24 09:15:14 AM,1.112,,,,,
620,09/13/24 10:15:14 AM,1.112,,,,,
621,09/13/24 11:15:14 AM,1.112,,,,,
622,09/13/24 12:15:14 PM,1.112,,,,,
623,09/13/24 01:15:14 PM,1.112,,,,,
624,09/13/24 02:15:14 PM,1.112,,,,,
625,09/13/24 03:15:14 PM,1.112,,,,,
626,09/13/24 04:15:14 PM,1.112,,,,,
627,09/13/24 05:15:14 PM,1.112,,,,,
628,09/13/24 06:15:14 PM,1.112,,,,,
629,09/13/24 07:15:14 PM,1.112,,,,,
630,09/13/24 08:15:14 PM,1.112,,,,,
631,09/13/24 09:15:14 PM,1.112,,,,,
632,09/13/24 10:15:14 PM,1.112,,,,,
633,09/13/24 11:15:14 PM,1.112,,,,,
634,09/14/24 12:15:14 AM,1.112,,,,,
635,09/14/24 01:15:14 AM,1.112,,,,,
636,09/14/24 02:15:14 AM,1.112,,,,,
637,09/14/24 03:15:14 AM,1.112,,,,,
638,09/14/24 04:15:14 AM,1.112,,,,,
639,09/14/24 05:15:14 AM,1.112,,,,,
640,09/14/24 06:15:14 AM,1.112,,,,,
641,09/14/24 07:15:14 AM,1.112,,,,,
642,09/14/24 08:15:14 AM,1.112,,,,,
643,09/14/24 09:15:14 AM,1.112,,,,,
644,09/14/24 10:15:14 AM,1.112,,,,,
645,09/14/24 11:15:14 AM,1.112,,,,,
646,09/14/24 12:15:14 PM,1.112,,,,,
647,09/14/24 01:15:14 PM,1.112,,,,,
648,09/14/24 02:15:14 PM,1.112,,,,,
649,09/14/24 03:15:14 PM,1.112,,,,,
650,09/14/24 04:15:14 PM,1.112,,,,,
651,09/14/24 05:15:14 PM,1.112,,,,,
652,09/14/24 06:15:14 PM,1.112,,,,,
653,09/14/24 07:15:14 PM,1.112,,,,,
654,09/14/24 08:15:14 PM,1.112,,,,,
655,09/14/24 09:15:14 PM,1.112,,,,,
656,09/14/24 10:15:14 PM,1.112,,,,,
657,09/14/24 11:15:14 PM,1.221,,,,,
658,09/15/24 12:15:14 AM,1.221,,,,,
659,09/15/24 01:15:14 AM,1.112,,,,,
660,09/15/24 02:15:14 AM,1.221,,,,,
661,09/15/24 03:15:14 AM,1.112,,,,,
662,09/15/24 04:15:14 AM,1.221,,,,,
663,09/15/24 05:15:14 AM,1.112,,,,,
664,09/15/24 06:15:14 AM,1.112,,,,,
665,09/15/24 07:15:14 AM,1.112,,,,,
666,09/15/24 08:15:14 AM,1.221,,,,,
667,09/15/24 09:15:14 AM,1.221,,,,,
668,09/15/24 10:15:14 AM,1.221,,,,,
669,09/15/24 11:15:14 AM,1.221,,,,,
670,09/15/24 12:15:14 PM,1.221,,,,,
671,09/15/24 01:15:14 PM,1.221,,,,,
672,09/15/24 02:15:14 PM,1.221,,,,,
673,09/15/24 03:15:14 PM,1.221,,,,,
674,09/15/24 04:15:14 PM,1.221,,,,,
675,09/15/24 05:15:14 PM,1.221,,,,,
676,09/15/24 06:15:14 PM,1.221,,,,,
677,09/15/24 07:15:14 PM,1.221,,,,,
678,09/15/24 08:15:14 PM,1.221,,,,,
679,09/15/24 09:15:14 PM,1.221,,,,,
680,09/15/24 10:15:14 PM,1.221,,,,,
681,09/15/24 11:15:14 PM,1.221,,,,,
682,09/16/24 12:15:14 AM,1.221,,,,,
683,09/16/24 01:15:14 AM,1.221,,,,,
684,09/16/24 02:15:14 AM,1.221,,,,,
685,09/16/24 03:15:14 AM,1.112,,,,,
686,09/16/24 04:15:14 AM,1.221,,,,,
687,09/16/24 05:15:14 AM,1.112,,,,,
688,09/16/24 06:15:14 AM,1.221,,,,,
689,09/16/24 07:15:14 AM,1.221,,,,,
690,09/16/24 08:15:14 AM,1.221,,,,,
691,09/16/24 09:15:14 AM,1.221,,,,,
692,09/16/24 10:15:14 AM,1.221,,,,,
693,09/16/24 11:15:14 AM,1.221,,,,,
694,09/16/24 12:15:14 PM,1.221,,,,,
695,09/16/24 01:15:14 PM,1.221,,,,,
696,09/16/24 02:15:14 PM,1.221,,,,,
697,09/16/24 03:15:14 PM,1.221,,,,,
698,09/16/24 04:15:14 PM,1.221,,,,,
699,09/16/24 05:15:14 PM,1.112,,,,,
700,09/16/24 06:15:14 PM,1.112,,,,,
701,09/16/24 07:15:14 PM,1.112,,,,,
702,09/16/24 08:15:14 PM,1.112,,,,,
703,09/16/24 09:15:14 PM,1.112,,,,,
704,09/16/24 10:15:14 PM,1.112,,,,,
705,09/16/24 11:15:14 PM,1.112,,,,,
706,09/17/24 12:15:14 AM,1.112,,,,,
707,09/17/24 01:15:14 AM,1.112,,,,,
708,09/17/24 02:15:14 AM,1.221,,,,,
709,09/17/24 03:15:14 AM,1.221,,,,,
710,09/17/24 04:15:14 AM,1.221,,,,,
711,09/17/24 05:15:14 AM,1.221,,,,,
712,09/17/24 06:15:14 AM,1.221,,,,,
713,09/17/24 07:15:14 AM,1.112,,,,,
714,09/17/24 08:15:14 AM,1.112,,,,,
715,09/17/24 09:15:14 AM,1.221,,,,,
716,09/17/24 10:15:14 AM,1.221,,,,,
717,09/17/24 11:15:14 AM,1.221,,,,,
718,09/17/24 12:15:14 PM,1.221,,,,,
719,09/17/24 01:15:14 PM,1.221,,,,,
720,09/17/24 02:15:14 PM,1.112,,,,,
721,09/17/24 03:15:14 PM,1.221,,,,,
722,09/17/24 04:15:14 PM,1.112,,,,,
723,09/17/24 05:15:14 PM,1.112,,,,,
724,09/17/24 06:15:14 PM,1.112,,,,,
725,09/17/24 07:15:14 PM,1.112,,,,,
726,09/17/24 08:15:14 PM,1.112,,,,,
727,09/17/24 09:15:14 PM,1.112,,,,,
728,09/17/24 10:15:14 PM,1.112,,,,,
729,09/17/24 11:15:14 PM,1.112,,,,,
730,09/18/24 12:15:14 AM,1.112,,,,,
731,09/18/24 01:15:14 AM,1.112,,,,,
732,09/18/24 02:15:14 AM,1.112,,,,,
733,09/18/24 03:15:14 AM,1.112,,,,,
734,09/18/24 04:15:14 AM,1.112,,,,,
735,09/18/24 05:15:14 AM,1.112,,,,,
736,09/18/24 06:15:14 AM,1.112,,,,,
737,09/18/24 07:15:14 AM,1.112,,,,,
738,09/18/24 08:15:14 AM,1.112,,,,,
739,09/18/24 09:15:14 AM,1.112,,,,,
740,09/18/24 10:15:14 AM,1.112,,,,,
741,09/18/24 11:15:14 AM,1.112,,,,,
742,09/18/24 12:15:14 PM,1.112,,,,,
743,09/18/24 01:15:14 PM,1.112,,,,,
744,09/18/24 02:15:14 PM,1.112,,,,,
745,09/18/24 03:15:14 PM,1.112,,,,,
746,09/18/24 04:15:14 PM,1.112,,,,,
747,09/18/24 05:15:14 PM,1.112,,,,,
748,09/18/24 06:15:14 PM,1.112,,,,,
749,09/18/24 07:15:14 PM,1.112,,,,,
750,09/18/24 08:15:14 PM,1.112,,,,,
751,09/18/24 09:15:14 PM,1.112,,,,,
752,09/18/24 10:15:14 PM,1.112,,,,,
753,09/18/24 11:15:14 PM,1.112,,,,,
754,09/19/24 12:15:14 AM,1.112,,,,,
755,09/19/24 01:15:14 AM,1.112,,,,,
756,09/19/24 02:15:14 AM,1.112,,,,,
757,09/19/24 03:15:14 AM,1.112,,,,,
758,09/19/24 04:15:14 AM,1.112,,,,,
759,09/19/24 05:15:14 AM,1.112,,,,,
760,09/19/24 06:15:14 AM,1.112,,,,,
761,09/19/24 07:15:14 AM,1.112,,,,,
762,09/19/24 08:15:14 AM,1.112,,,,,
763,09/19/24 09:15:14 AM,1.112,,,,,
764,09/19/24 10:15:14 AM,1.112,,,,,
765,09/19/24 11:15:14 AM,1.112,,,,,
766,09/19/24 12:15:14 PM,1.112,,,,,
767,09/19/24 01:15:14 PM,1.112,,,,,
768,09/19/24 02:15:14 PM,1.112,,,,,
769,09/19/24 03:15:14 PM,1.112,,,,,
770,09/19/24 04:15:14 PM,1.112,,,,,
771,09/19/24 05:15:14 PM,1.112,,,,,
772,09/19/24 06:15:14 PM,1.112,,,,,
773,09/19/24 07:15:14 PM,1.112,,,,,
774,09/19/24 08:15:14 PM,1.112,,,,,
775,09/19/24 09:15:14 PM,1.112,,,,,
776,09/19/24 10:15:14 PM,1.112,,,,,
777,09/19/24 11:15:14 PM,1.112,,,,,
778,09/20/24 12:15:14 AM,1.112,,,,,
779,09/20/24 01:15:14 AM,1.112,,,,,
780,09/20/24 02:15:14 AM,1.112,,,,,
781,09/20/24 03:15:14 AM,1.112,,,,,
782,09/20/24 04:15:14 AM,1.112,,,,,
783,09/20/24 05:15:14 AM,1.112,,,,,
784,09/20/24 06:15:14 AM,1.112,,,,,
785,09/20/24 07:15:14 AM,1.112,,,,,
786,09/20/24 08:15:14 AM,1.112,,,,,
787,09/20/24 09:15:14 AM,1.112,,,,,
788,09/20/24 10:15:14 AM,1.112,,,,,
789,09/20/24 11:15:14 AM,1.112,,,,,
790,09/20/24 12:15:14 PM,1.112,,,,,
791,09/20/24 01:15:14 PM,1.112,,,,,
792,09/20/24 02:15:14 PM,1.112,,,,,
793,09/20/24 03:15:14 PM,1.112,,,,,
794,09/20/24 04:15:14 PM,1.112,,,,,
795,09/20/24 05:15:14 PM,1.112,,,,,
796,09/20/24 06:15:14 PM,1.112,,,,,
797,09/20/24 07:15:14 PM,1.112,,,,,
798,09/20/24 08:15:14 PM,1.112,,,,,
799,09/20/24 09:15:14 PM,1.112,,,,,
800,09/20/24 10:15:14 PM,1.112,,,,,
801,09/20/24 11:15:14 PM,1.112,,,,,
802,09/21/24 12:15:14 AM,1.112,,,,,
803,09/21/24 01:15:14 AM,1.112,,,,,
804,09/21/24 02:15:14 AM,1.112,,,,,
805,09/21/24 03:15:14 AM,1.112,,,,,
806,09/21/24 04:15:14 AM,1.112,,,,,
807,09/21/24 05:15:14 AM,1.112,,,,,
808,09/21/24 06:15:14 AM,1.112,,,,,
809,09/21/24 07:15:14 AM,1.112,,,,,
810,09/21/24 08:15:14 AM,1.112,,,,,
811,09/21/24 09:15:14 AM,1.112,,,,,
812,09/21/24 10:15:14 AM,1.112,,,,,
813,09/21/24 11:15:14 AM,1.112,,,,,
814,09/21/24 12:15:14 PM,1.112,,,,,
815,09/21/24 01:15:14 PM,1.112,,,,,
816,09/21/24 02:15:14 PM,1.112,,,,,
817,09/21/24 03:15:14 PM,1.112,,,,,
818,09/21/24 04:15:14 PM,1.112,,,,,
819,09/21/24 05:15:14 PM,1.112,,,,,
820,09/21/24 06:15:14 PM,1.112,,,,,
821,09/21/24 07:15:14 PM,1.112,,,,,
822,09/21/24 08:15:14 PM,1.112,,,,,
823,09/21/24 09:15:14 PM,1.112,,,,,
824,09/21/24 10:15:14 PM,1.112,,,,,
825,09/21/24 11:15:14 PM,1.112,,,,,
826,09/22/24 12:15:14 AM,1.112,,,,,
827,09/22/24 01:15:14 AM,1.112,,,,,
828,09/22/24 02:15:14 AM,1.112,,,,,
829,09/22/24 03:15:14 AM,1.003,,,,,
830,09/22/24 04:15:14 AM,1.112,,,,,
831,09/22/24 05:15:14 AM,1.112,,,,,
832,09/22/24 06:15:14 AM,1.112,,,,,
833,09/22/24 07:15:14 AM,1.112,,,,,
834,09/22/24 08:15:14 AM,1.112,,,,,
835,09/22/24 09:15:14 AM,1.112,,,,,
836,09/22/24 10:15:14 AM,1.003,,,,,
837,09/22/24 11:15:14 AM,1.112,,,,,
838,09/22/24 12:15:14 PM,1.112,,,,,
839,09/22/24 01:15:14 PM,1.112,,,,,
840,09/22/24 02:15:14 PM,1.112,,,,,
841,09/22/24 03:15:14 PM,1.112,,,,,
842,09/22/24 04:15:14 PM,1.112,,,,,
843,09/22/24 05:15:14 PM,1.112,,,,,
844,09/22/24 06:15:14 PM,1.112,,,,,
845,09/22/24 07:15:14 PM,1.112,,,,,
846,09/22/24 08:15:14 PM,1.112,,,,,
847,09/22/24 09:15:14 PM,1.112,,,,,
848,09/22/24 10:15:14 PM,1.112,,,,,
849,09/22/24 11:15:14 PM,1.112,,,,,
850,09/23/24 12:15:14 AM,1.112,,,,,
851,09/23/24 01:15:14 AM,1.112,,,,,
852,09/23/24 02:15:14 AM,1.112,,,,,
853,09/23/24 03:15:14 AM,1.112,,,,,
854,09/23/24 04:15:14 AM,1.112,,,,,
855,09/23/24 05:15:14 AM,1.112,,,,,
856,09/23/24 06:15:14 AM,1.112,,,,,
857,09/23/24 07:15:14 AM,1.003,,,,,
858,09/23/24 08:15:14 AM,1.112,,,,,
859,09/23/24 09:15:14 AM,1.112,,,,,
860,09/23/24 10:15:14 AM,1.112,,,,,
861,09/23/24 11:15:14 AM,1.112,,,,,
862,09/23/24 12:15:14 PM,1.112,,,,,
863,09/23/24 01:15:14 PM,1.112,,,,,
864,09/23/24 02:15:14 PM,1.112,,,,,
865,09/23/24 03:15:14 PM,1.221,,,,,
866,09/23/24 04:15:14 PM,1.221,,,,,
867,09/23/24 05:15:14 PM,1.112,,,,,
868,09/23/24 06:15:14 PM,1.221,,,,,
869,09/23/24 07:15:14 PM,1.112,,,,,
870,09/23/24 08:15:14 PM,1.112,,,,,
871,09/23/24 09:15:14 PM,1.112,,,,,
872,09/23/24 10:15:14 PM,1.112,,,,,
873,09/23/24 11:15:14 PM,1.112,,,,,
874,09/24/24 12:15:14 AM,1.112,,,,,
875,09/24/24 01:15:14 AM,1.112,,,,,
876,09/24/24 02:15:14 AM,1.112,,,,,
877,09/24/24 03:15:14 AM,1.112,,,,,
878,09/24/24 04:15:14 AM,1.112,,,,,
879,09/24/24 05:15:14 AM,1.112,,,,,
880,09/24/24 06:15:14 AM,1.112,,,,,
881,09/24/24 07:15:14 AM,1.112,,,,,
882,09/24/24 08:15:14 AM,1.112,,,,,
883,09/24/24 09:15:14 AM,1.112,,,,,
884,09/24/24 10:15:14 AM,1.112,,,,,
885,09/24/24 11:15:14 AM,1.112,,,,,
886,09/24/24 12:15:14 PM,1.112,,,,,
887,09/24/24 01:15:14 PM,1.112,,,,,
888,09/24/24 02:15:14 PM,1.112,,,,,
889,09/24/24 03:15:14 PM,1.112,,,,,
890,09/24/24 04:15:14 PM,1.112,,,,,
891,09/24/24 05:15:14 PM,1.112,,,,,
892,09/24/24 06:15:14 PM,1.112,,,,,
893,09/24/24 07:15:14 PM,1.112,,,,,
894,09/24/24 08:15:14 PM,1.112,,,,,
895,09/24/24 09:15:14 PM,1.112,,,,,
896,09/24/24 10:15:14 PM,1.112,,,,,
897,09/24/24 11:15:14 PM,1.112,,,,,
898,09/25/24 12:15:14 AM,1.112,,,,,
899,09/25/24 01:15:14 AM,1.112,,,,,
900,09/25/24 02:15:14 AM,1.112,,,,,
901,09/25/24 03:15:14 AM,1.112,,,,,
902,09/25/24 04:15:14 AM,1.112,,,,,
903,09/25/24 05:15:14 AM,1.112,,,,,
904,09/25/24 06:15:14 AM,1.112,,,,,
905,09/25/24 07:15:14 AM,1.112,,,,,
906,09/25/24 08:15:14 AM,1.112,,,,,
907,09/25/24 09:15:14 AM,1.112,,,,,
908,09/25/24 10:15:14 AM,1.112,,,,,
909,09/25/24 11:15:14 AM,1.112,,,,,
910,09/25/24 12:15:14 PM,1.112,,,,,
911,09/25/24 01:15:14 PM,1.112,,,,,
912,09/25/24 02:15:14 PM,1.112,,,,,
913,09/25/24 03:15:14 PM,1.112,,,,,
914,09/25/24 04:15:14 PM,1.112,,,,,
915,09/25/24 05:15:14 PM,1.112,,,,,
916,09/25/24 06:15:14 PM,1.112,,,,,
917,09/25/24 07:15:14 PM,1.112,,,,,
918,09/25/24 08:15:14 PM,1.112,,,,,
919,09/25/24 09:15:14 PM,1.112,,,,,
920,09/25/24 10:15:14 PM,1.112,,,,,
921,09/25/24 11:15:14 PM,1.112,,,,,
922,09/26/24 12:15:14 AM,1.112,,,,,
923,09/26/24 01:15:14 AM,1.112,,,,,
924,09/26/24 02:15:14 AM,1.221,,,,,
925,09/26/24 03:15:14 AM,1.221,,,,,
926,09/26/24 04:15:14 AM,1.221,,,,,
927,09/26/24 05:15:14 AM,1.221,,,,,
928,09/26/24 06:15:14 AM,1.330,,,,,
929,09/26/24 07:15:14 AM,1.330,,,,,
930,09/26/24 08:15:14 AM,1.330,,,,,
931,09/26/24 09:15:14 AM,1.221,,,,,
932,09/26/24 10:15:14 AM,1.221,,,,,
933,09/26/24 11:15:14 AM,1.221,,,,,
934,09/26/24 12:15:14 PM,1.221,,,,,
935,09/26/24 01:15:14 PM,1.221,,,,,
936,09/26/24 02:15:14 PM,1.221,,,,,
937,09/26/24 03:15:14 PM,1.221,,,,,
938,09/26/24 04:15:14 PM,1.221,,,,,
939,09/26/24 05:15:14 PM,1.221,,,,,
940,09/26/24 06:15:14 PM,1.221,,,,,
941,09/26/24 07:15:14 PM,1.439,,,,,
942,09/26/24 08:15:14 PM,1.330,,,,,
943,09/26/24 09:15:14 PM,1.330,,,,,
944,09/26/24 10:15:14 PM,1.439,,,,,
945,09/26/24 11:15:14 PM,1.330,,,,,
946,09/27/24 12:15:14 AM,1.330,,,,,
947,09/27/24 01:15:14 AM,1.330,,,,,
948,09/27/24 02:15:14 AM,1.221,,,,,
949,09/27/24 03:15:14 AM,1.221,,,,,
950,09/27/24 04:15:14 AM,1.221,,,,,
951,09/27/24 05:15:14 AM,1.221,,,,,
952,09/27/24 06:15:14 AM,1.221,,,,,
953,09/27/24 07:15:14 AM,1.221,,,,,
954,09/27/24 08:15:14 AM,1.221,,,,,
955,09/27/24 09:15:14 AM,1.221,,,,,
956,09/27/24 10:15:14 AM,1.221,,,,,
957,09/27/24 11:15:14 AM,1.221,,,,,
958,09/27/24 12:15:14 PM,1.221,,,,,
959,09/27/24 01:15:14 PM,1.221,,,,,
960,09/27/24 02:15:14 PM,1.221,,,,,
961,09/27/24 03:15:14 PM,1.221,,,,,
962,09/27/24 04:15:14 PM,1.221,,,,,
963,09/27/24 05:15:14 PM,1.221,,,,,
964,09/27/24 06:15:14 PM,1.221,,,,,
965,09/27/24 07:15:14 PM,1.112,,,,,
966,09/27/24 08:15:14 PM,1.112,,,,,
967,09/27/24 09:15:14 PM,1.112,,,,,
968,09/27/24 10:15:14 PM,1.221,,,,,
969,09/27/24 11:15:14 PM,1.112,,,,,
970,09/28/24 12:15:14 AM,1.112,,,,,
971,09/28/24 01:15:14 AM,1.112,,,,,
972,09/28/24 02:15:14 AM,1.112,,,,,
973,09/28/24 03:15:14 AM,1.112,,,,,
974,09/28/24 04:15:14 AM,1.112,,,,,
975,09/28/24 05:15:14 AM,1.112,,,,,
976,09/28/24 06:15:14 AM,1.112,,,,,
977,09/28/24 07:15:14 AM,1.112,,,,,
978,09/28/24 08:15:14 AM,1.112,,,,,
979,09/28/24 09:15:14 AM,1.112,,,,,
980,09/28/24 10:15:14 AM,1.112,,,,,
981,09/28/24 11:15:14 AM,1.112,,,,,
982,09/28/24 12:15:14 PM,1.112,,,,,
983,09/28/24 01:15:14 PM,1.112,,,,,
984,09/28/24 02:15:14 PM,1.112,,,,,
985,09/28/24 03:15:14 PM,1.112,,,,,
986,09/28/24 04:15:14 PM,1.112,,,,,
987,09/28/24 05:15:14 PM,1.112,,,,,
988,09/28/24 06:15:14 PM,1.112,,,,,
989,09/28/24 07:15:14 PM,1.112,,,,,
990,09/28/24 08:15:14 PM,1.112,,,,,
991,09/28/24 09:15:14 PM,1.112,,,,,
992,09/28/24 10:15:14 PM,1.112,,,,,
993,09/28/24 11:15:14 PM,1.112,,,,,
994,09/29/24 12:15:14 AM,1.112,,,,,
995,09/29/24 01:15:14 AM,1.112,,,,,
996,09/29/24 02:15:14 AM,1.112,,,,,
997,09/29/24 03:15:14 AM,1.112,,,,,
998,09/29/24 04:15:14 AM,1.112,,,,,
999,09/29/24 05:15:14 AM,1.112,,,,,
1000,09/29/24 06:15:14 AM,1.112,,,,,
1001,09/29/24 07:15:14 AM,1.112,,,,,
1002,09/29/24 08:15:14 AM,1.112,,,,,
1003,09/29/24 09:15:14 AM,1.112,,,,,
1004,09/29/24 10:15:14 AM,1.112,,,,,
1005,09/29/24 11:15:14 AM,1.112,,,,,
1006,09/29/24 12:15:14 PM,1.112,,,,,
1007,09/29/24 01:15:14 PM,1.112,,,,,
1008,09/29/24 02:15:14 PM,1.112,,,,,
1009,09/29/24 03:15:14 PM,1.112,,,,,
1010,09/29/24 04:15:14 PM,1.112,,,,,
1011,09/29/24 05:15:14 PM,1.112,,,,,
1012,09/29/24 06:15:14 PM,1.112,,,,,
1013,09/29/24 07:15:14 PM,1.112,,,,,
1014,09/29/24 08:15:14 PM,1.112,,,,,
1015,09/29/24 09:15:14 PM,1.112,,,,,
1016,09/29/24 10:15:14 PM,1.112,,,,,
1017,09/29/24 11:15:14 PM,1.112,,,,,
1018,09/30/24 12:15:14 AM,1.112,,,,,
1019,09/30/24 01:15:14 AM,1.112,,,,,
1020,09/30/24 02:15:14 AM,1.112,,,,,
1021,09/30/24 03:15:14 AM,1.112,,,,,
1022,09/30/24 04:15:14 AM,1.112,,,,,
1023,09/30/24 05:15:14 AM,1.112,,,,,
1024,09/30/24 06:15:14 AM,1.112,,,,,
1025,09/30/24 07:15:14 AM,1.112,,,,,
1026,09/30/24 08:15:14 AM,1.112,,,,,
1027,09/30/24 09:15:14 AM,1.112,,,,,
1028,09/30/24 10:15:14 AM,1.112,,,,,
1029,09/30/24 11:15:14 AM,1.112,,,,,
1030,09/30/24 12:15:14 PM,1.112,,,,,
1031,09/30/24 01:15:14 PM,1.112,,,,,
1032,09/30/24 02:15:14 PM,1.221,,,,,
1033,09/30/24 03:15:14 PM,1.221,,,,,
1034,09/30/24 04:15:14 PM,1.221,,,,,
1035,09/30/24 05:15:14 PM,1.221,,,,,
1036,09/30/24 06:15:14 PM,1.221,,,,,
1037,09/30/24 07:15:14 PM,1.112,,,,,
1038,09/30/24 08:15:14 PM,1.112,,,,,
1039,09/30/24 09:15:14 PM,1.112,,,,,
1040,09/30/24 10:15:14 PM,1.112,,,,,
1041,09/30/24 11:15:14 PM,1.112,,,,,
1042,10/01/24 12:15:14 AM,1.112,,,,,
1043,10/01/24 01:15:14 AM,1.112,,,,,
1044,10/01/24 02:15:14 AM,1.112,,,,,
1045,10/01/24 03:15:14 AM,1.112,,,,,
1046,10/01/24 04:15:14 AM,1.112,,,,,
1047,10/01/24 05:15:14 AM,1.112,,,,,
1048,10/01/24 06:15:14 AM,1.112,,,,,
1049,10/01/24 07:15:14 AM,1.112,,,,,
1050,10/01/24 08:15:14 AM,1.112,,,,,
1051,10/01/24 09:15:14 AM,1.112,,,,,
1052,10/01/24 10:15:14 AM,1.112,,,,,
1053,10/01/24 11:15:14 AM,1.112,,,,,
